"Map","Name","Guid","Entry","X","Y","DistXY"
"870","Kor'thik Battlesinger","527614","62758","878.33","3707.42","0"
"870","Kor'thik Battlesinger","527619","62758","741.85","3700.74","0"
"870","Kor'thik Battlesinger","527625","62758","815.56","3759.38","0"
"870","Kor'thik Battlesinger","527628","62758","822.85","3755.68","0"
"870","Kor'thik Battlesinger","527642","62758","899.1","3711.54","0"
"870","Kor'thik Chitinel","527555","62756","799.38","3785.51","0"
"870","Kor'thik Chitinel","527573","62756","803.54","3823.61","0"
"870","Kor'thik Chitinel","527574","62756","835.29","3823.12","0"
"870","Kor'thik Chitinel","527584","62756","841.37","3788.29","0"
"870","Kor'thik Chitinel","527588","62756","811.59","3769.16","0"
"870","Kor'thik Chitinel","527591","62756","814.28","3750.44","0"
"870","Kor'thik Chitinel","527597","62756","818.3","3752.94","0"
"870","Kor'thik Chitinel","527605","62756","825.03","3683.87","0"
"870","Kor'thik Chitinel","527606","62756","803.83","3675.68","0"
"870","Kor'thik Chitinel","527610","62756","819.96","3741.75","0"
"870","Kor'thik Chitinel","527620","62756","884.34","3710.27","0"
"870","Kor'thik Chitinel","527621","62756","818.14","3758.43","0"
"870","Kor'thik Chitinel","527622","62756","747.9","3714.32","0"
"870","Kor'thik Chitinel","527624","62756","886.38","3712.77","0"
"870","Kor'thik Chitinel","527626","62756","745.33","3716.27","0"
"870","Kor'thik Chitinel","527627","62756","888.99","3714.48","0"
"870","Kor'thik Chitinel","527630","62756","749.7","3711.76","0"
"870","Kor'thik Chitinel","527638","62756","750.6","3853.62","0"
"870","Kor'thik Chitinel","527639","62756","752.49","3856.25","0"
"870","Kor'thik Chitinel","527643","62756","748.09","3851.75","0"
"870","Kor'thik Fleetwing","521432","62128","1339.7","3962.42","0"
"870","Kor'thik Fleetwing","521443","62128","1395.65","3984.77","0"
"870","Kor'thik Fleetwing","521445","62128","1342.77","3990.91","0"
"870","Kor'thik Fleetwing","521446","62128","1343.3","3987.02","0"
"870","Kor'thik Fleetwing","521447","62128","1364.39","3963.31","0"
"870","Kor'thik Fleetwing","523391","62128","1129.71","4167.75","0"
"870","Kor'thik Fleetwing","523392","62128","1184.84","3962.05","0"
"870","Kor'thik Fleetwing","523393","62128","1189.43","3959.16","0"
"870","Kor'thik Fleetwing","523396","62128","1127.65","4178","0"
"870","Kor'thik Fleetwing","523398","62128","1222.41","4009.39","0"
"870","Kor'thik Fleetwing","523402","62128","1178.34","3976.8","0"
"870","Kor'thik Fleetwing","523404","62128","1281.89","3989.52","0"
"870","Kor'thik Fleetwing","523405","62128","1267.05","3994.72","0"
"870","Kor'thik Fleetwing","523406","62128","1186.03","3966.57","0"
"870","Kor'thik Fleetwing","523407","62128","1210.18","4016.11","0"
"870","Kor'thik Fleetwing","523409","62128","1128.91","4173.12","0"
"870","Kor'thik Fleetwing","523410","62128","1197.25","3994.93","0"
"870","Kor'thik Fleetwing","523412","62128","1325.48","3970.18","0"
"870","Kor'thik Fleetwing","523413","62128","1327.68","3972.76","0"
"870","Kor'thik Fleetwing","523415","62128","1251.17","4007.68","0"
"870","Kor'thik Fleetwing","523416","62128","1305.89","3979.84","0"
"870","Kor'thik Fleetwing","523662","62128","1360.09","4019.25","0"
"870","Kor'thik Fleetwing","523696","62128","1328.56","4025.7","0"
"870","Kor'thik Fleetwing","523709","62128","1334.57","4025.7","0"
"870","Kor'thik Fleetwing","523710","62128","1315.73","4008.43","0"
"870","Kor'thik Fleetwing","523763","62128","1266.98","4075.36","0"
"870","Kor'thik Fleetwing","523764","62128","1233.49","4085.04","0"
"870","Kor'thik Fleetwing","523770","62128","1292.5","4054.19","0"
"870","Kor'thik Fleetwing","523777","62128","1332.61","4039.22","0"
"870","Kor'thik Fleetwing","523779","62128","1323.15","4027.44","0"
"870","Kor'thik Fleetwing","523780","62128","1280.86","4007.49","0"
"870","Kor'thik Fleetwing","523787","62128","1290.44","4036.41","0"
"870","Kor'thik Fleetwing","523788","62128","1288.03","4032.21","0"
"870","Kor'thik Fleetwing","523793","62128","1276.82","4004.87","0"
"870","Kor'thik Havoc","527552","62757","865.93","3758.24","0"
"870","Kor'thik Havoc","527576","62757","865.02","3818.14","0.188"
"870","Kor'thik Havoc","527601","62757","819.01","3750.35","0"
"870","Kor'thik Havoc","527633","62757","731.67","3814.81","0"
"870","Kor'thik Resonator","527765","62755","693.16","3357.76","0"
"870","Kor'thik Resonator","527768","62755","730","3238.16","0"
"870","Kor'thik Resonator","527769","62755","727.8","3280.76","0"
"870","Kor'thik Resonator","527824","62755","750.95","3248.68","0"
"870","Kor'thik Resonator","530278","62755","692.16","3401.64","0"
"870","Kor'thik Resonator","530287","62755","635.96","3395.25","0"
"870","Kor'thik Resonator","530288","62755","664.98","3402.74","0"
"870","Kor'thik Warcaller","527758","62754","681.77","3306.49","0"
"870","Kor'thik Warcaller","527759","62754","699.5","3319.53","0"
"870","Kora Kang","514057","64450","-227.31","505.41","0"
"870","Korjan Reaver","517872","58610","-1650.89","1610.82","0.304"
"870","Korjan Reaver","517874","58610","-1637.52","1635.64","0"
"870","Korjan Reaver","517895","58610","-1717.66","1639.16","0"
"870","Korjan Reaver","517899","58610","-1735.66","1687.97","0"
"870","Koro Mistwalker","518708","59138","-1162.95","1045.74","0"
"870","Kota Peak Grummle","509463","62961","2723.72","2228.11","0"
"870","Kota Peak Grummle","509466","62961","2724.03","2229.88","0"
"870","Kota Peak Grummle","509468","62961","2734.63","2224.81","0"
"870","Kota Peak Grummle","509472","62961","2712.19","2177.31","0"
"870","Krasari Huntress","517736","59116","-1018.01","-324.09","0"
"870","Krasari Huntress","517843","59116","-932.03","-7.54","0"
"870","Krasari Huntress","518534","59116","-803.54","-387.99","0"
"870","Krasari Huntress","518536","59116","-893.67","-346.83","0"
"870","Krasari Prowler","517715","59196","-960.73","351.13","0"
"870","Krasari Runekeeper","518514","65598","-824.27","-216.19","0"
"870","Krasari Runekeeper","518523","65598","-768.61","-257.88","0"
"870","Krasari Runekeeper","518549","65598","-807.89","-201.9","0"
"870","Krasari Runekeeper","518560","65598","-835.4","-253.13","0"
"870","Krasari Runekeeper","518562","65598","-792.01","-345.69","0"
"870","Krasari Runekeeper","518570","65598","-824.36","-145.45","0"
"870","Krasari Stalker","517451","58221","-665.6","-419.48","0"
"870","Krasari Stalker","517497","58221","-618.11","-390.64","0"
"870","Krasari Tormentor","517808","58377","-742.89","-123.59","0"
"870","Krasari Tormentor","518508","58377","-782.82","-248.66","0"
"870","Krasari Tormentor","518512","58377","-677.24","-187.26","0"
"870","Krasari Tormentor","518513","58377","-769.73","-203.19","0"
"870","Krasari Tormentor","518520","58377","-854.5","-175.88","0"
"870","Krasari Tormentor","518524","58377","-743.18","-261.17","0"
"870","Krasari Tormentor","518526","58377","-743.88","-208.45","0"
"870","Krasari Tormentor","518555","58377","-746.33","-292.57","0"
"870","Krasari Tormentor","518556","58377","-804.11","-245.88","0"
"870","Kri'thik Boneslicer","524081","61376","2479.75","3885.49","0"
"870","Kri'thik Boneslicer","524082","61376","2477.91","3876.39","0"
"870","Kri'thik Screamer","524088","61377","2487","3853.09","0"
"870","Kri'thik Screamer","524091","61377","2518.68","3815.48","0"
"870","Krik'thik Catapult","523323","64275","1045.5","2521.39","0"
"870","Krik'thik Catapult","527919","64275","932.41","2504.78","0"
"870","Krik'thik Catapult","528000","64275","988.78","2484.7","0"
"870","Krik'thik Catapult","528016","64275","965.17","2524.93","0"
"870","Krik'thik Catapult","529789","64275","753.97","2471.18","0"
"870","Krik'thik Catapult","529826","64275","738.74","2497.31","0"
"870","Krik'thik Catapult","529900","64275","856.84","2500.46","0"
"870","Krik'thik Catapult","529984","64275","853.91","2556.17","0"
"870","Krik'thik Hiveling","657","63972","943.56","2373.97","0"
"870","Krik'thik Hiveling","658","63972","953.34","2373.72","0"
"870","Krik'thik Hiveling","659","63972","981.81","2372.58","0"
"870","Krik'thik Hiveling","660","63972","984.17","2372.73","0"
"870","Krik'thik Hiveling","661","63972","986.34","2372.69","0"
"870","Krik'thik Hiveling","664","63972","826.56","2397.4","0"
"870","Krik'thik Hiveling","665","63972","841.35","2425.29","0"
"870","Krik'thik Hiveling","666","63972","829.85","2426.77","0"
"870","Krik'thik Hiveling","667","63972","843.59","2427.91","0"
"870","Krik'thik Hiveling","523108","63972","1065.56","2416.11","0"
"870","Krik'thik Hiveling","523109","63972","1069.04","2412.82","0"
"870","Krik'thik Hiveling","523110","63972","1055.73","2385.94","0"
"870","Krik'thik Hiveling","523113","63972","1075.28","2411.2","0"
"870","Krik'thik Hiveling","523121","63972","1073.44","2390.1","0"
"870","Krik'thik Hiveling","523136","63972","1041.21","2431.08","0"
"870","Krik'thik Hiveling","523209","63972","1068.23","2385.94","0"
"870","Krik'thik Hiveling","523213","63972","1059.9","2385.94","0"
"870","Krik'thik Hiveling","523217","63972","1041.46","2438.94","0"
"870","Krik'thik Hiveling","523306","63972","1033.85","2420.31","0"
"870","Krik'thik Hiveling","523311","63972","1073.7","2414.89","0"
"870","Krik'thik Hiveling","527705","63972","921.43","2557.57","0"
"870","Krik'thik Hiveling","527763","63972","1027.29","2420.01","0"
"870","Krik'thik Hiveling","527858","63972","929.57","2543.91","0"
"870","Krik'thik Hiveling","527865","63972","991.59","2449.78","0"
"870","Krik'thik Hiveling","527871","63972","928.15","2546.55","0.448"
"870","Krik'thik Hiveling","527893","63972","1015.85","2442.63","0"
"870","Krik'thik Hiveling","527894","63972","1032.19","2439.55","0"
"870","Krik'thik Hiveling","527895","63972","1012.61","2448.8","0"
"870","Krik'thik Hiveling","527898","63972","1023.25","2439.01","0"
"870","Krik'thik Hiveling","527901","63972","1029.02","2437.87","0"
"870","Krik'thik Hiveling","527904","63972","1020.73","2443.89","0"
"870","Krik'thik Hiveling","527917","63972","941.07","2417.09","0"
"870","Krik'thik Hiveling","527918","63972","943.28","2414.44","0"
"870","Krik'thik Hiveling","527920","63972","948.28","2404.87","0.111"
"870","Krik'thik Hiveling","527944","63972","964.41","2420.16","0"
"870","Krik'thik Hiveling","527946","63972","970.33","2410.18","0"
"870","Krik'thik Hiveling","527947","63972","967.66","2426.24","0"
"870","Krik'thik Hiveling","527948","63972","972.99","2415.9","0"
"870","Krik'thik Hiveling","527950","63972","957.36","2413.35","0"
"870","Krik'thik Hiveling","527953","63972","945.5","2418.46","0"
"870","Krik'thik Hiveling","527954","63972","950.8","2406.49","0.342"
"870","Krik'thik Hiveling","527961","63972","952.26","2413.22","0"
"870","Krik'thik Hiveling","527962","63972","954.38","2417.58","0"
"870","Krik'thik Hiveling","527977","63972","1017.66","2584.15","0"
"870","Krik'thik Hiveling","527991","63972","973.96","2547.92","0"
"870","Krik'thik Hiveling","528015","63972","988.64","2510.95","0"
"870","Krik'thik Hiveling","529691","63972","838.75","2430.22","0"
"870","Krik'thik Hiveling","529692","63972","843.59","2427.91","0"
"870","Krik'thik Hiveling","529693","63972","841.35","2425.29","0"
"870","Krik'thik Hiveling","529699","63972","826.56","2397.4","0"
"870","Krik'thik Hiveling","529705","63972","829.85","2426.77","0"
"870","Krik'thik Hiveling","529724","63972","884.66","2456.36","0"
"870","Krik'thik Hiveling","529725","63972","888.99","2452.14","0"
"870","Krik'thik Hiveling","529726","63972","882.15","2453.3","0"
"870","Krik'thik Hiveling","529727","63972","878.1","2456.03","0"
"870","Krik'thik Hiveling","529734","63972","899.05","2421.22","0"
"870","Krik'thik Hiveling","529735","63972","896.86","2420.68","0"
"870","Krik'thik Hiveling","529736","63972","873.18","2455.1","0"
"870","Krik'thik Hiveling","529741","63972","852.13","2430.94","0"
"870","Krik'thik Hiveling","529742","63972","848.02","2430.51","0"
"870","Krik'thik Hiveling","529792","63972","773.35","2513.99","0"
"870","Krik'thik Hiveling","529910","63972","852.41","2444.08","0.362"
"870","Krik'thik Hiveling","529939","63972","820.49","2471.79","0"
"870","Krik'thik Hiveling","529979","63972","889.44","2604.98","0"
"870","Krik'thik Hiveling","529987","63972","863.74","2573.75","0.387"
"870","Krik'thik Hiveling","529989","63972","866.15","2575.53","0.463"
"870","Krik'thik Hiveling","534732","63972","918.81","2388.6","0"
"870","Krik'thik Hiveling","534733","63972","916.51","2388.81","0"
"870","Krik'thik Hiveling","534735","63972","923.27","2388.88","0"
"870","Krik'thik Hiveling","534738","63972","926.46","2389.02","0"
"870","Krik'thik Hiveling","534758","63972","953.34","2373.72","0"
"870","Krik'thik Hiveling","534759","63972","949.71","2373.64","0"
"870","Krik'thik Hiveling","534836","63972","981.81","2372.58","0"
"870","Krik'thik Hiveling","534838","63972","966.73","2374.09","0"
"870","Krik'thik Hiveling","534851","63972","984.17","2372.73","0"
"870","Krik'thik Hiveling","534860","63972","1004.08","2391.87","0"
"870","Krik'thik Hiveling","534861","63972","1002","2389.93","0"
"870","Krik'thik Hiveling","534862","63972","995.08","2388.49","0"
"870","Krik'thik Hiveling","534863","63972","993.27","2388.51","0"
"870","Krik'thik Hiveling","534864","63972","990.56","2388.85","0"
"870","Krik'thik Hiveling","534865","63972","986.34","2372.69","0"
"870","Krik'thik Hiveling","534908","63972","943.56","2373.97","0"
"870","Krik'thik Limbpincer","522901","61754","1258.61","2856.54","0"
"870","Krik'thik Limbpincer","522969","61754","1298.95","2837.63","0"
"870","Krik'thik Limbpincer","522970","61754","1290.38","2801.8","0"
"870","Krik'thik Limbpincer","522971","61754","1317.93","2826.33","0"
"870","Krik'thik Limbpincer","522985","61181","1303.95","2837.59","0.34"
"870","Krik'thik Locust-Guard","513638","63974","-402.73","2393.71","0"
"870","Krik'thik Locust-Guard","513639","63974","-412.64","2395.76","0"
"870","Krik'thik Locust-Guard","523263","61365","1160.34","2645.46","0"
"870","Krik'thik Locust-Guard","523264","61365","1151.31","2660.72","0"
"870","Krik'thik Locust-Guard","523270","61365","1110.81","2696.8","0"
"870","Krik'thik Locust-Guard","526630","63974","-408","2402.02","0"
"870","Krik'thik Locust-Guard","526807","63974","457.13","2171.38","0"
"870","Krik'thik Locust-Guard","526810","63974","453.71","2170.48","0"
"870","Krik'thik Locust-Guard","527695","63974","-300.61","2437.31","0"
"870","Krik'thik Locust-Guard","527697","63974","-305.17","2442.67","0"
"870","Krik'thik Locust-Guard","534749","63974","963.33","2152.21","0"
"870","Krik'thik Locust-Guard","534764","63974","784.66","2311.67","0"
"870","Krik'thik Locust-Guard","534794","63974","887.9","2327.85","0"
"870","Krik'thik Locust-Guard","534795","63974","802.47","2303.85","0"
"870","Krik'thik Locust-Guard","534796","63974","852.8","2371.37","0"
"870","Krik'thik Locust-Guard","534820","63974","1091.44","2303.85","0"
"870","Krik'thik Needler","1428","63976","974.63","2124.5","0"
"870","Krik'thik Needler","1432","63976","952.93","2114.18","0"
"870","Krik'thik Needler","1440","63976","958.34","2152.53","0"
"870","Krik'thik Needler","1443","63976","941.82","2124.38","0"
"870","Krik'thik Needler","1444","63976","963.73","2114.39","0"
"870","Krik'thik Needler","534243","63976","950.28","2132.07","0"
"870","Krik'thik Needler","534280","63976","963.73","2114.39","0"
"870","Krik'thik Needler","534283","63976","952.93","2114.18","0"
"870","Krik'thik Needler","534299","63976","941.82","2124.38","0"
"870","Krik'thik Needler","534319","63976","974.63","2124.5","0"
"870","Krik'thik Needler","534729","63976","958.34","2152.53","0"
"870","Krik'thik Needler","534902","63976","953.81","2152","0"
"870","Krik'thik Scentlayer","523040","61466","1312.96","2390.15","0"
"870","Krik'thik Scentlayer","523083","61466","1259.58","2428.94","0"
"870","Krik'thik Scentlayer","523133","61466","1248.36","2431.52","0"
"870","Krik'thik Scentlayer","523170","61466","1325.43","2506.59","0"
"870","Krik'thik Scentlayer","523177","61466","1325.99","2513.91","0"
"870","Krik'thik Scentlayer","523178","61466","1320.52","2518.29","0"
"870","Krik'thik Scentlayer","523254","61466","1107.43","2545.04","0"
"870","Krik'thik War Wagon","682","64274","936.11","2384.06","0"
"870","Krik'thik War Wagon","683","64274","959.56","2386.63","0"
"870","Krik'thik War Wagon","694","64274","845.98","2403.64","0"
"870","Krik'thik War Wagon","523303","64274","1049.98","2397.13","0"
"870","Krik'thik War Wagon","527874","64274","997.15","2425.77","0"
"870","Krik'thik War Wagon","527968","64274","970.4","2612.09","0"
"870","Krik'thik War Wagon","528007","64274","1020.53","2503.8","0"
"870","Krik'thik War Wagon","529703","64274","845.98","2403.64","0"
"870","Krik'thik War Wagon","529772","64274","797.52","2376.66","0"
"870","Krik'thik War Wagon","529823","64274","784.75","2502.45","0"
"870","Krik'thik War Wagon","529897","64274","896.85","2560.93","0"
"870","Krik'thik War Wagon","529955","64274","823.25","2510.93","0"
"870","Krik'thik War Wagon","534734","64274","936.11","2384.06","0"
"870","Krik'thik War Wagon","534837","64274","959.56","2386.63","0"
"870","Krik'thik War Wagon","534850","64274","975.2","2383.51","0"
"870","Kromthar","520935","67785","-1751.35","2493.73","0"
"870","Krosh","513867","56833","422.6","114.29","0"
"870","Kuitan Mongoose","525652","63953","2736.71","6021.37","0.054"
"870","Kun-Lai Corpsepicker","510365","61843","2996.64","2894.6","0"
"870","Kun-Lai Corpsepicker","510379","61843","2969.83","2920.75","0"
"870","Kun-Lai Corpsepicker","510400","61843","3019.98","2867.83","0"
"870","Kun-Lai Corpsepicker","510426","61843","2986.61","2858.57","0"
"870","Kun-Lai Corpsepicker","510525","61843","2999.66","2961.42","0"
"870","Kun-Lai Corpsepicker","510526","61843","2978.54","2993.18","0"
"870","Kun-Lai Corpsepicker","510528","61843","3030.87","2949.22","0"
"870","Kun-Lai Corpsepicker","510529","61843","2948.84","2942.28","0"
"870","Kun-Lai Corpsepicker","510550","61843","3108.81","2925.97","0"
"870","Kun-Lai Corpsepicker","510553","61843","3118.91","2944.02","0"
"870","Kun-Lai Corpsepicker","510561","61843","3060.97","2913.83","0"
"870","Kun-Lai Refugee","18","58944","1808.56","329.76","0"
"870","Kun-Lai Refugee","24","58944","1807.9","328.08","0"
"870","Kun-Lai Refugee","25","58944","1831.95","329.57","0"
"870","Kun-Lai Refugee","115","58944","1822.83","372.51","0"
"870","Kun-Lai Refugee","117","58944","1790.67","363.67","0"
"870","Kun-Lai Refugee","119","58944","1783.33","342.18","0"
"870","Kun-Lai Refugee","150","58944","1785.77","305.35","0"
"870","Kun-Lai Refugee","156","58944","1760.8","345.53","0"
"870","Kun-Lai Refugee","157","58944","1748.38","387.71","0"
"870","Kun-Lai Refugee","166","58944","1735.95","347.27","0"
"870","Kun-Lai Refugee","507174","58944","1700.67","331.88","0"
"870","Kun-Lai Refugee","507176","58944","1693.01","315.76","0"
"870","Kun-Lai Refugee","507177","58944","1748.38","387.71","0"
"870","Kun-Lai Refugee","507178","58944","1679.06","335.46","0"
"870","Kun-Lai Refugee","507180","58944","1807.9","328.08","0"
"870","Kun-Lai Refugee","507181","58944","1760.8","345.53","0"
"870","Kun-Lai Refugee","507182","58944","1808.56","329.76","0"
"870","Kun-Lai Refugee","507183","58944","1783.33","342.18","0"
"870","Kun-Lai Refugee","507184","58944","1691.95","332.64","0"
"870","Kun-Lai Refugee","507185","58944","1683.34","318.7","0"
"870","Kun-Lai Refugee","507194","58944","1785.77","305.35","0"
"870","Kun-Lai Refugee","507199","58944","1688.13","325.15","0"
"870","Kun-Lai Refugee","507200","58944","1705.35","347.68","0"
"870","Kun-Lai Refugee","507201","58944","1703.6","348.71","0"
"870","Kun-Lai Refugee","507219","58944","1790.67","363.67","0"
"870","Kun-Lai Refugee","507220","58944","1691.78","346.37","0"
"870","Kun-Lai Refugee","507221","58944","1683.73","354.21","0"
"870","Kun-Lai Refugee","507224","58944","1822.83","372.51","0"
"870","Kun-Lai Refugee","507225","58944","1831.95","329.57","0"
"870","Kun-Lai Refugee","507229","58944","1698.87","351.25","0"
"870","Kun-Lai Refugee","507231","58944","1682.49","344.46","0"
"870","Kun-Lai Refugee","507232","58944","1753.63","359.24","0"
"870","Kun-Lai Refugee","507242","58944","1735.95","347.27","0"
"870","Kunzen Collector","516242","59124","335.15","1460.39","0"
"870","Kunzen Collector","516247","59124","351.88","1463.96","0"
"870","Kunzen Collector","516261","59124","356.53","1464.07","0"
"870","Kunzen Collector","516262","59124","352.93","1462.25","0"
"870","Kunzen Collector","516281","59124","331.01","1462.5","0"
"870","Kunzen Collector","516284","59124","332.77","1463.66","0"
"870","Kunzen Ravager","516249","59119","295.98","1409.93","0"
"870","Kunzen Ravager","516258","59119","337.73","1409.33","0"
"870","Kunzen Ravager","516260","59119","359.98","1496.29","0"
"870","Kunzen Ritual Bunny","516184","59260","179.09","1509.43","0"
"870","Kunzen Ritual Bunny","516185","59260","178.97","1512.51","0"
"870","Kunzen Ritualist","516183","59123","179.34","1501.92","0"
"870","Kunzen Ritualist","516186","59123","176.71","1518.97","0"
"870","Kunzen Rockflinger","516244","59120","387.96","1482.8","0"
"870","Kunzen Rockflinger","516250","59120","389.26","1475.56","0"
"870","Kunzen Rockflinger","516251","59120","390.14","1477.33","0"
"870","Kunzen Rockflinger","516252","59120","390.51","1479.38","0"
"870","Kuru the Light-Hearted","534168","59961","920.26","306.86","0"
"870","Kyparite Pulverizer","528734","65432","-603.91","4314.65","0"
"870","Kyparite Pulverizer","528738","65432","-734.64","4270.76","0.261"
"870","Kyparite Pulverizer","528758","65432","-709.57","4479.9","0"
"870","Kyparite Pulverizer","528762","65432","-760.66","4476.24","0"
"870","Kz'Kzik","527728","62832","696.17","3297.55","0"
"870","Lai the Spellpaw","502736","65127","1653.52","-1819.32","0"
"870","Lana the Sea Breeze","505253","62868","2512.4","-2441.55","0"
"870","Lao Lang","533984","64030","911.29","347.79","0"
"870","Large Fire","501463","62545","2777.28","-499.8","0"
"870","Large Fire","501464","62545","2747.41","-532.71","0"
"870","Lee","502721","56775","1606.69","-1743.95","0"
"870","Leechfingers","506589","63494","1170.6","-104.4","0"
"870","Lena Stonebrush","1391","64531","1582.46","901.6","0"
"870","Lena Stonebrush","535240","64531","1582.46","901.6","0"
"870","Leni Kelpenstout","519063","60289","-2546.88","489.72","0"
"870","Leopard Tree Frog","500323","64774","1817.23","-2204.91","0"
"870","Leopard Tree Frog","501978","64774","811.32","-1694.98","0.464"
"870","Leopard Tree Frog","503273","64774","1869.6","-2265.3","0.16"
"870","Leopard Tree Frog","503936","64774","1490.45","-1033.12","0.01"
"870","Leopard Tree Frog","505424","64774","749.27","-1167.49","0.384"
"870","Leopard Tree Frog","506071","64774","3282.42","-827.25","0"
"870","Li Hai","509692","60436","4393.14","886.33","0"
"870","Liang Thunderfoot","512959","56205","466.46","-273.29","0"
"870","Life Spirit","533976","67007","931.11","340.6","0"
"870","Life Spirit","534002","67007","927.97","339.65","0"
"870","Life Spirit","535221","67007","1582.1","916.06","0"
"870","Lightning Crash","506813","63393","3606.64","1640.76","0"
"870","Lightning Crash","506823","63393","3643.81","1643.79","0"
"870","Lightning Crash","506825","63393","3582.48","1643.28","0"
"870","Lightning Crash","506827","63393","3575.94","1701.61","0"
"870","Lightning Crash","506832","63393","3616.36","1741.26","0"
"870","Lightning Crash","506838","63393","3571.08","1650.69","0"
"870","Lightning Crash","506842","63393","3590.17","1661.62","0"
"870","Lightning Crash","506844","63393","3651.53","1661.93","0"
"870","Lightning Crash","510206","63393","3611.57","1627.54","0"
"870","Lightning Crash","510208","63393","3598.2","1616.26","0"
"870","Lightstalker","518841","66714","-1546.62","26.69","0"
"870","Lin Silentstrike","522058","60899","2675.84","3254.47","0"
"870","Lin Tenderpaw","501345","54913","2490.71","-1689.84","0"
"870","Lin Tenderpaw","513619","56111","-393.46","1899.1","0"
"870","Lin Whispercloud","510263","61379","3896.89","893.38","0"
"870","Ling of the Six Pools","524059","63614","1827.3","4263.88","0.316"
"870","Lingering Doubt","504445","57396","1010.41","-2419.95","0.444"
"870","Lingering Doubt","504458","57396","1220.98","-2479.23","0.311"
"870","Linnshi","518744","63885","-1497.69","-252.66","0"
"870","Litter of Xuen","509950","61529","3378.59","477.52","0"
"870","Litter of Xuen","509951","61529","3384.76","451.8","0"
"870","Litter of Xuen","509971","61529","3249.92","544.66","0"
"870","Litter of Xuen","509981","61529","3685.69","475.19","0"
"870","Litter of Xuen","510008","61529","3483.97","442.82","0"
"870","Litter of Xuen","510015","61529","3468.44","520.97","0"
"870","Litter of Xuen","510018","61529","3580.69","561.57","0"
"870","Little Tommy Newcomer","582314","73626","-732.96","-4913.69","0"
"870","Lo Wanderbrew","502765","55788","1597.24","-1853.92","0"
"870","Loh-Ki","533859","64702","1712.84","1666.41","0"
"870","Lolo Lio","514031","59585","-266.51","497.21","0"
"870","Long-Haired Yak","521881","60669","2582.75","3077.98","0"
"870","Longfang Cub","511983","58891","275.11","-902.54","0"
"870","Longfang Cub","512172","58891","-207.15","258.32","0"
"870","Longfang Cub","512199","58891","-133.87","149.71","0"
"870","Longfang Cub","512200","58891","-134.15","146.12","0"
"870","Longfang Cub","512240","58891","-210.14","259.58","0"
"870","Longfang Cub","514086","58891","-246.4","695.91","0"
"870","Longfang Cub","514562","58891","-888.18","283.69","0"
"870","Longfang Cub","514564","58891","-886.79","283.56","0"
"870","Longfang Den-Mother","512169","58890","-204.41","262.08","0"
"870","Longfang Den-Mother","512198","58890","-135.31","152.29","0"
"870","Longfang Den-Mother","514087","58890","-242.58","697.56","0"
"870","Longfang Den-Mother","514563","58890","-887.38","290.98","0"
"870","Longfang Howler","512183","56524","-134.92","185.43","0"
"870","Longfang Howler","512184","56524","-133.61","192.87","0"
"870","Longfang Howler","512202","56524","-139.01","180.96","0"
"870","Longfang Howler","512453","56524","-359.9","1291.41","0"
"870","Longfang Howler","512544","56524","-379.9","1533.97","0"
"870","Longfang Howler","512604","56524","-19.69","78.66","0"
"870","Longfang Howler","514447","56524","-778.73","730.8","0"
"870","Longfang Howler","514448","56524","-786.62","726.38","0"
"870","Longfang Howler","514463","56524","-783.18","733.84","0"
"870","Longfang Howler","514466","56524","-848.48","536.43","0.138"
"870","Longfang Howler","514478","56524","-849.61","529.21","0"
"870","Longfang Howler","514489","56524","-910.74","964.52","0"
"870","Longfang Howler","514510","56524","-887.75","1216.74","0"
"870","Longfang Howler","514511","56524","-879.04","1208.8","0"
"870","Longfang Howler","515491","56524","-296.75","1117.59","0"
"870","Longfang Patriarch","512201","58889","-144.06","149.4","0"
"870","Longfang Patriarch","514561","58889","-891.08","285.38","0"
"870","Longying Archer","522454","60690","2353.39","3088.08","0"
"870","Longying Archer","522459","60690","2373.22","3052.66","0"
"870","Longying Archer","522476","60690","2483.12","3004.9","0"
"870","Longying Archer","522477","60690","2473.79","3005.52","0"
"870","Longying Archer","522489","60690","2432.64","3000.63","0.117"
"870","Longying Archer","522490","60690","2429.68","2975.87","0"
"870","Longying Archer","522491","60690","2434.56","3013.45","0"
"870","Longying Defender","521889","60689","2534.17","2960.32","0.344"
"870","Longying Defender","522423","60689","2448.76","3011.56","0"
"870","Longying Defender","522429","60689","2480.65","2983.05","0"
"870","Longying Defender","522430","60689","2479.32","2986.33","0"
"870","Longying Defender","522437","60689","2456.74","3005.38","0"
"870","Longying Defender","522447","60689","2397.03","2967.22","0"
"870","Longying Defender","522448","60689","2407.88","3017.66","0"
"870","Longying Defender","522452","60689","2354.97","3074.99","0"
"870","Longying Defender","522453","60689","2357.45","3067.11","0"
"870","Longying Defender","522456","60689","2348.67","3004.77","0"
"870","Longying Defender","522457","60689","2348.57","3034.05","0"
"870","Longying Defender","522460","60689","2340.34","3016.87","0"
"870","Longying Defender","522464","60689","2352.02","3028.51","0"
"870","Longying Defender","522465","60689","2353.49","3039.77","0"
"870","Longying Defender","522487","60689","2424.58","3007.36","0"
"870","Longying Ranger","521919","60730","2587.08","3273.5","0"
"870","Longying Ranger","522015","60730","2785","3208.34","0"
"870","Longying Ranger","522017","60730","2662.66","3214.79","0"
