"Reason","Map","Name","DeleteGuid","KeepGuid","Entry","X","Y","DistXY","VendorItems"
"same_entry_stack","870","Burn the Rope Bunny","516198","8161341","59229","39.85","1486.59","0","0"
"same_entry_stack","870","Burn the Rope Bunny","516236","8161304","59229","-6.34","1466.67","0","0"
"same_entry_stack","870","Burning Berserker","537210","8184602","72895","-347.03","-5768.88","1.073","0"
"same_entry_stack","870","Cagemaster","508031","8171239","60169","3007.1","1935.7","0.339","0"
"same_entry_stack","870","Cairo","515410","8159996","59630","-436.44","1424.49","0","0"
"same_entry_stack","870","Canopy Screecher","517707","8180798","59197","-958.49","477.81","0","0"
"same_entry_stack","870","Captain ""Soggy"" Su-Dao","528560","8175812","63317","-1170.48","3160.48","0","0"
"same_entry_stack","870","Captain Day","20304","570796","64861","-720.67","-1472.24","0","0"
"same_entry_stack","870","Captain Day","20446","501053","64861","-703.97","-1379.85","0","0"
"same_entry_stack","870","Captain Huan","536876","8183776","73347","-650.05","-4891.57","0.127","0"
"same_entry_stack","870","Captain Kerwin","20306","570794","64860","-716.36","-1457.17","0","0"
"same_entry_stack","870","Captain Matok","505278","8163980","64999","2753.39","-2637.3","0","0"
"same_entry_stack","870","Captive Pandaren Cub","505656","8166411","66366","-112.31","-1325.19","0.95","0"
"same_entry_stack","870","Captive Pandaren Cub","505662","8166397","66366","-132.74","-1371.6","0","0"
"same_entry_stack","870","Captive Pandaren Cub","505667","8166395","66366","-109.07","-1353.08","0","0"
"same_entry_stack","870","Captive Pandaren Cub","505748","8166332","66366","-187.63","-1497.3","0","0"
"same_entry_stack","870","Captured Nectarbreeze Farmer","501394","8166121","54990","170.21","-1291.7","0","0"
"same_entry_stack","870","Captured Nectarbreeze Farmer","501400","8166132","54990","155.51","-1346.75","0","0"
"same_entry_stack","870","Captured Nectarbreeze Farmer","501407","8166118","54990","187.41","-1305.97","0","0"
"same_entry_stack","870","Captured Nectarbreeze Farmer","570817","8166151","54990","72.26","-1192.26","0","0"
"same_entry_stack","870","Captured Nectarbreeze Farmer","570818","8166152","54990","67.35","-1189.45","0","0"
"same_entry_stack","870","Captured Nectarbreeze Farmer","570819","8166153","54990","72.94","-1179.62","0","0"
"same_entry_stack","870","Captured Nectarbreeze Farmer","570820","8166154","54990","75.23","-1180.03","0","0"
"same_entry_stack","870","Captured Nectarbreeze Farmer","570821","8166145","54990","101.75","-1267.08","0.001","0"
"same_entry_stack","870","Captured Yak","511358","511371","59611","2214.26","1042.64","0.535","0"
"same_entry_stack","870","Carapin","534488","8155751","50951","1433.21","713.47","1.131","0"
"same_entry_stack","870","Caravan Cart","513933","8159324","65854","215.82","257.7","0","0"
"same_entry_stack","870","Caravan Cart","513938","8159292","65854","178.34","237.66","0","0"
"same_entry_stack","870","Caravan Cart","513940","8159294","65854","189.15","235.66","0","0"
"same_entry_stack","870","Caravan Cart","515420","8159894","65854","-209.42","1345.32","0","0"
"same_entry_stack","870","Caravan Cart","515422","8159892","65854","-207.94","1337.95","0","0"
"same_entry_stack","870","Caravan Cart","515427","8159889","65854","-179.51","1372.02","0","0"
"same_entry_stack","870","Caravan Cart","515428","8159883","65854","-179.4","1366.76","0","0"
"same_entry_stack","870","Caravan Cart","515444","8159879","65854","-180.91","1361.87","0","0"
"same_entry_stack","870","Carp Hunter","517544","8180746","58116","-834.38","71.07","0","0"
"same_entry_stack","870","Carp Hunter","517765","8180411","58116","-1286.14","-20.06","0.471","0"
"same_entry_stack","870","Carp Hunter","517804","8180370","58116","-1073.36","-109.78","0","0"
"same_entry_stack","870","Carp Hunter","517809","8180303","58116","-816.25","-109.49","0","0"
"same_entry_stack","870","Carp Hunter","517814","8180350","58116","-923.62","-116.87","0","0"
"same_entry_stack","870","Carp Hunter","517840","8180330","58116","-830.2","-43.73","0","0"
"same_entry_stack","870","Carp Hunter","517845","8180356","58116","-931.17","-4.04","0.605","0"
"same_entry_stack","870","Carp Hunter","518537","8180221","58116","-826.8","-394.79","0","0"
"same_entry_stack","870","Carp Hunter","518561","8180244","58116","-898.05","-262.64","0.287","0"
"same_entry_stack","870","Carrion Vulture","522534","8175058","66368","1887.82","2368.21","0","0"
"same_entry_stack","870","Carrion Vulture","522536","8175056","66368","1886.86","2371.98","0","0"
"same_entry_stack","870","Carrion Vulture","522543","8175057","66368","1889.34","2370.49","0","0"
"same_entry_stack","870","Carrion Vulture","522627","522628","66368","1590.1","2241.59","0.318","0"
"same_entry_stack","870","Carrion Vulture","522631","522632","66368","1593.05","2240.32","0.283","0"
"same_entry_stack","870","Carrion Vulture","522698","8175258","66368","1509.46","2386.11","0","0"
"same_entry_stack","870","Carrion Vulture","522700","8175253","66368","1514.62","2386.55","0","0"
"same_entry_stack","870","Carrion Vulture","522701","8175254","66368","1511.76","2391.91","0","0"
"same_entry_stack","870","Carrion Vulture","522720","8175103","66368","1794.45","2328.27","0","0"
"same_entry_stack","870","Carrion Vulture","522729","8175001","66368","1833.61","2516.47","0","0"
"same_entry_stack","870","Carrion Vulture","522730","8175101","66368","1796.93","2326.79","0","0"
"same_entry_stack","870","Carrion Vulture","522739","8175104","66368","1795.41","2324.5","0","0"
"same_entry_stack","870","Carrion Vulture","522742","8175000","66368","1828.86","2516.34","0","0"
"same_entry_stack","870","Carrion Vulture","522743","8174999","66368","1830.23","2517.94","0","0"
"same_entry_stack","870","Carrion Vulture","522804","8175120","66368","1809.76","2230.29","0.13","0"
"same_entry_stack","870","Carrion Vulture","522812","8175126","66368","1806.56","2229.28","0.281","0"
"same_entry_stack","870","Carrion Vulture","522813","8175129","66368","1808.59","2225.99","0","0"
"same_entry_stack","870","Carrion Vulture","8175080","8175081","66368","1894.12","2347.56","0.36","0"
"same_entry_stack","870","Cart","534088","8155913","65737","893.55","222.89","0","0"
"same_entry_stack","870","Casper","515406","8160001","59627","-448.24","1440.82","0","0"
"same_entry_stack","870","Cattail Crab","516292","8159692","59511","354.83","986.36","1.205","0"
"same_entry_stack","870","Cattail Crab","516295","8159702","59511","362.55","997.4","0.559","0"
"same_entry_stack","870","Cattail Crab","516297","8159696","59511","355.46","988.52","0.989","0"
"same_entry_stack","870","Cattail Crab","516298","8159701","59511","363.62","996.21","0.742","0"
"same_entry_stack","870","Cattail Crab","516299","8159714","59511","343.01","1006.53","0.991","0"
"same_entry_stack","870","Cattail Crab","516300","8159712","59511","343.97","1006.19","0.769","0"
"same_entry_stack","870","Cattail Crab","516303","8159717","59511","343.65","1020.51","0.87","0"
"same_entry_stack","870","Cattail Crab","516305","8159730","59511","329.38","1025.22","0.92","0"
"same_entry_stack","870","Cattail Crab","516306","8159729","59511","328.77","1023.8","0.99","0"
"same_entry_stack","870","Cattail Crab","516308","8159729","59511","329.11","1023.07","0.755","0"
"same_entry_stack","870","Cattail Crab","516309","8159753","59511","314.76","1051.75","0.673","0"
"same_entry_stack","870","Cattail Crab","516310","8159753","59511","314.64","1052.51","0.681","0"
"same_entry_stack","870","Cattail Crab","516317","8159718","59511","339.44","1020.91","0.659","0"
"same_entry_stack","870","Cattail Crab","516318","8159685","59511","360.53","975.22","0.252","0"
"same_entry_stack","870","Cattail Crab","516319","8159684","59511","362.34","972.98","1.166","0"
"same_entry_stack","870","Cattail Crab","516321","8159647","59511","393.09","936.62","0.647","0"
"same_entry_stack","870","Cattail Crab","516322","8159690","59511","336.61","975.11","0.372","0"
"same_entry_stack","870","Cattail Crab","516324","8159646","59511","392.43","934.48","1.238","0"
"same_entry_stack","870","Cattail Crab","516327","8159746","59511","289.03","1009.76","0.883","0"
"same_entry_stack","870","Cattail Crab","516328","8159746","59511","289.72","1008.2","1.086","0"
"same_entry_stack","870","Cattail Crab","516329","8159640","59511","390.53","931.14","0.975","0"
"same_entry_stack","870","Cattail Crab","516331","8159705","59511","317.66","982.28","1.097","0"
"same_entry_stack","870","Cattail Crab","516332","8159705","59511","318.26","982.06","0.723","0"
"same_entry_stack","870","Cattail Crab","516334","8159757","59511","284.41","1012.1","0.364","0"
"same_entry_stack","870","Cattail Crab","516335","8159689","59511","341.33","975.71","0.692","0"
"same_entry_stack","870","Cattail Crab","516338","8159708","59511","331.35","995.93","0.195","0"
"same_entry_stack","870","Cattail Crab","516340","8159699","59511","343.77","988.5","0.256","0"
"same_entry_stack","870","Cattail Crab","516342","8159710","59511","328.05","994.26","0.669","0"
"same_entry_stack","870","Cattail Crab","516343","8159662","59511","372.45","956.09","0.967","0"
"same_entry_stack","870","Cattail Crab","516347","8159672","59511","359.25","963.9","0.441","0"
"same_entry_stack","870","Cattail Crab","516348","516349","59511","339.63","977.81","0.711","0"
"same_entry_stack","870","Cattail Crab","516349","8159691","59511","339.33","977.17","1.048","0"
"same_entry_stack","870","Cattail Crab","516351","8159726","59511","378.12","1032.29","0","0"
"same_entry_stack","870","Cattail Crab","516353","516363","59511","378.7","1048.64","0.81","0"
"same_entry_stack","870","Cattail Crab","516355","8159739","59511","372.1","1050.01","0.195","0"
"same_entry_stack","870","Cattail Crab","516359","8159752","59511","345.09","1068.13","0.903","0"
"same_entry_stack","870","Cattail Crab","516360","8159747","59511","341.98","1065.72","0.374","0"
"same_entry_stack","870","Cattail Crab","516363","8159743","59511","378.48","1049.42","0.897","0"
"same_entry_stack","870","Cattail Crab","516364","8159761","59511","370.66","1079.07","0.434","0"
"same_entry_stack","870","Cattail Crab","516371","8159768","59511","365.49","1086.62","0.382","0"
"same_entry_stack","870","Cattail Crab","516372","8159767","59511","370.06","1082.61","0.95","0"
"same_entry_stack","870","Cattail Crab","516373","516374","59511","364.97","1083.02","0.259","0"
"same_entry_stack","870","Cattail Crab","516375","8159738","59511","342.26","1061.33","0.375","0"
"same_entry_stack","870","Cattail Crab","516377","8159733","59511","358.11","1038.86","0.282","0"
"same_entry_stack","870","Cattail Crab","516382","8159742","59511","339.08","1039.34","0.348","0"
"same_entry_stack","870","Cattail Crab","516383","8159751","59511","331.22","1040.96","0.452","0"
"same_entry_stack","870","Cattail Crab","516384","8159720","59511","361.11","1027.18","1.065","0"
"same_entry_stack","870","Cattail Crab","516386","8159720","59511","361.17","1026.03","0.693","0"
"same_entry_stack","870","Cattail Crab","516387","8159736","59511","355.8","1041.19","0.308","0"
"same_entry_stack","870","Cattail Crab","516388","8159721","59511","375.34","1028.52","0.949","0"
"same_entry_stack","870","Cattail Crab","516389","8159734","59511","361.27","1039.79","0.191","0"
"same_entry_stack","870","Cattail Crab","516396","8159719","59511","360.4","1025.35","0.939","0"
"same_entry_stack","870","Cattail Crab","516406","8159654","59511","327.5","922.77","0.416","0"
"same_entry_stack","870","Cattail Crab","516407","8159645","59511","345.42","911.46","0.648","0"
"same_entry_stack","870","Cattail Crab","516409","8159632","59511","386.2","893.49","0.807","0"
"same_entry_stack","870","Cattail Crab","516410","8159632","59511","385.93","894.77","0.579","0"
"same_entry_stack","870","Cattail Crab","516411","8159633","59511","386.99","894.18","0.937","0"
"same_entry_stack","870","Cattail Crab","516413","8159634","59511","388.11","892.42","0.833","0"
"same_entry_stack","870","Cattail Crab","516414","8159641","59511","350.62","911.77","0.909","0"
"same_entry_stack","870","Cattail Crab","516415","8159607","59511","394.03","859.71","0.952","0"
"same_entry_stack","870","Cattail Crab","516417","8159650","59511","346.26","924.42","0.944","0"
"same_entry_stack","870","Cattail Crab","516418","8159671","59511","325.6","938.74","0.505","0"
"same_entry_stack","870","Cattail Crab","516419","8159679","59511","340.26","961.53","0.954","0"
"same_entry_stack","870","Cattail Crab","516422","8159669","59511","355.48","957.53","0.432","0"
"same_entry_stack","870","Cattail Crab","516423","8159665","59511","355.5","954.99","0.941","0"
"same_entry_stack","870","Cattail Crab","516424","8159681","59511","312.8","961.08","1.193","0"
"same_entry_stack","870","Cattail Crab","516425","8159677","59511","338.09","959.88","0.838","0"
"same_entry_stack","870","Cattail Crab","516426","516438","59511","309.67","963.16","1.184","0"
"same_entry_stack","870","Cattail Crab","516428","8159676","59511","339.99","957.97","1.065","0"
"same_entry_stack","870","Cattail Crab","516430","516431","59511","328.77","938.49","0.415","0"
"same_entry_stack","870","Cattail Crab","516432","8159670","59511","329.04","941.98","0.526","0"
"same_entry_stack","870","Cattail Crab","516436","8159659","59511","359.77","944.79","1.056","0"
"same_entry_stack","870","Cattail Crab","516437","8159657","59511","362.6","943.72","0.746","0"
"same_entry_stack","870","Cattail Crab","516438","8159683","59511","310.42","962.24","0.672","0"
"same_entry_stack","870","Cattail Crab","516440","8159599","59511","392.28","807.13","0.558","0"
"same_entry_stack","870","Cattail Crab","516445","516446","59511","394.67","841.45","1.038","0"
"same_entry_stack","870","Cattail Crab","516449","8159594","59511","378.28","828.45","0.589","0"
"same_entry_stack","870","Cattail Crab","516450","8159592","59511","379.4","829.02","0.541","0"
"same_entry_stack","870","Cattail Crab","516451","8159597","59511","397.14","808.43","0.7","0"
"same_entry_stack","870","Cattail Crab","516452","8159595","59511","394.69","804.54","0.658","0"
"same_entry_stack","870","Cattail Crab","516453","8159598","59511","395.38","808.2","0.829","0"
"same_entry_stack","870","Cattail Crab","516461","8159615","59511","401.81","841.76","0.718","0"
"same_entry_stack","870","Cattail Crab","516462","516464","59511","356.43","892.71","0.695","0"
"same_entry_stack","870","Cattail Crab","516465","8159625","59511","350.6","890.67","0.165","0"
"same_entry_stack","870","Cattail Crab","516468","8159629","59511","351.78","889.41","0.335","0"
"same_entry_stack","870","Cattail Crab","516469","8159630","59511","349.64","888.77","0.742","0"
"same_entry_stack","870","Cattail Crab","8159592","8159593","59511","379.93","829.12","0.423","0"
"same_entry_stack","870","Cattail Crab","8159632","8159633","59511","385.82","894.2","1.023","0"
"same_entry_stack","870","Cattail Crab","8159633","8159635","59511","386.49","894.98","0.849","0"
"same_entry_stack","870","Cattail Crab","8159646","8159647","59511","393.19","935.46","0.813","0"
"same_entry_stack","870","Cattail Crab","8159650","8159651","59511","345.32","924.53","0.859","0"
"same_entry_stack","870","Cattail Crab","8159654","8159655","59511","327.3","923.14","0.578","0"
"same_entry_stack","870","Cattail Crab","8159681","8159682","59511","311.83","961.76","0.267","0"
"same_entry_stack","870","Cattail Crab","8159692","8159696","59511","355.81","987.06","0.521","0"
"same_entry_stack","870","Cattail Crab","8159699","8159700","59511","344.01","988.58","0.474","0"
"same_entry_stack","870","Cattail Crab","8159701","8159702","59511","363.56","996.95","0.632","0"
"same_entry_stack","870","Cattail Crab","8159712","8159714","59511","344.73","1006.03","0.828","0"
"same_entry_stack","870","Cattail Crab","8159714","8159715","59511","343.99","1006.41","1.07","0"
"same_entry_stack","870","Cattail Crab","8159720","8159722","59511","360.53","1026.29","0.738","0"
"same_entry_stack","870","Cattail Crab","8159728","8159729","59511","328.06","1022.5","0.503","0"
"same_entry_stack","870","Cattail Crab","8159753","8159754","59511","315.25","1052.21","0.622","0"
"same_entry_stack","870","Cattail Crab","8159754","8159755","59511","314.67","1052","1.073","0"
"same_entry_stack","870","Cattail Crab","8159762","8159764","59511","364.11","1080.52","0.497","0"
"same_entry_stack","870","Cave Horror","514452","8160911","57257","-867.89","580.17","0","0"
"same_entry_stack","870","Cave Horror","514465","8160912","57257","-862.47","573.61","0","0"
"same_entry_stack","870","Cave Horror","514602","8160905","57257","-879.4","575.71","0","0"
"same_entry_stack","870","Cave Horror","514604","8160908","57257","-867.89","569.54","0","0"
"same_entry_stack","870","Cave Horror","514605","8160910","57257","-871.96","584.49","0","0"
"same_entry_stack","870","Cave Horror","8160905","8180822","57257","-879.4","575.71","0","0"
"same_entry_stack","870","Cave Horror","8160908","8180823","57257","-867.89","569.54","0","0"
"same_entry_stack","870","Cave Horror","8160910","8180826","57257","-871.96","584.49","0","0"
"same_entry_stack","870","Cave-In","537158","8183986","73329","-545.95","-5476.41","0","0"
"same_entry_stack","870","Celestial Guard","536857","8184330","73343","-525.75","-4995.64","0.523","0"
"same_entry_stack","870","Celestial Guard","536865","8184326","73343","-526.26","-5021.01","0.295","0"
"same_entry_stack","870","Celestial Guard","536877","8183778","73343","-638.93","-4899.07","0.85","0"
"same_entry_stack","870","Celestial Guard","536878","8183775","73343","-661.43","-4899.76","0.467","0"
"same_entry_stack","870","Celestial Guard","536888","8183801","73343","-600.39","-4920.77","0.452","0"
"same_entry_stack","870","Celestial Guard","536894","8183772","73343","-700.18","-4920.75","0.454","0"
"same_entry_stack","870","Celestial Guard","536896","8184316","73343","-667.22","-5112.48","0.588","0"
"same_entry_stack","870","Celestial Guard","536914","8183951","73343","-600.57","-5111.93","0.665","0"
"same_entry_stack","870","Celestial Guard","536916","8184318","73343","-633.05","-5111.52","0.966","0"
"same_entry_stack","870","Celestial Guard","536933","8184356","73343","-773.78","-5001.19","0.195","0"
"same_entry_stack","870","Celestial Guard","536955","8184296","73343","-699.86","-5111.93","0.678","0"
"same_entry_stack","870","Chain Bunny","521910","8174547","60736","2586.17","3234.16","0","0"
"same_entry_stack","870","Chain Bunny","521918","8174549","60736","2592.84","3227.89","0","0"
"same_entry_stack","870","Challenger Wuli","1389","535313","63994","1596.97","933.78","0","0"
"same_entry_stack","870","Champion of the Black Flame","300020","8184139","73171","-522.99","-5542.84","0.03","0"
"same_entry_stack","870","Champion of the Black Flame","510546","8184141","73171","-520.01","-5547.55","0","0"
"same_entry_stack","870","Chao the Voice","536960","8183771","72995","-712.35","-4931.75","0.49","0"
"same_entry_stack","870","Chee Chee","515318","8159876","58709","-127.76","1328.59","0","0"
"same_entry_stack","870","Cheerful Jessu","503413","8167340","61599","-220.9","-2711.49","0.745","0"
"same_entry_stack","870","Cheng Bo","525367","8173753","62554","2949.29","3592.33","0","0"
"same_entry_stack","870","Chezin Dawnchaser","518558","8180264","58160","-805.48","-277.08","0","0"
"same_entry_stack","870","Chi-Ji","518673","8181347","59653","-1813.47","1052.34","0","0"
"same_entry_stack","870","Chief Bombgineer Snicklefritz","580405","8182800","67427","-1868.7","2323.06","0","0"
"same_entry_stack","870","Chief Kah Kah","503711","8165705","56336","1455.58","-502.25","0","0"
"same_entry_stack","870","Chief Rikkitun","528109","8178059","62771","801.14","4070.33","0.782","0"
"same_entry_stack","870","Child of Chi-Ji","519459","8182049","60616","-2113.05","1406.41","0.726","0"
"same_entry_stack","870","Child of Chi-Ji","519464","8182591","60616","-2329.95","1545.99","0","0"
"same_entry_stack","870","Child of Chi-Ji","519467","8182598","60616","-2295.2","1553.52","0","0"
"same_entry_stack","870","Child of Chi-Ji","519468","8182610","60616","-2292.32","1601.05","0","0"
"same_entry_stack","870","Child of Chi-Ji","519469","8182627","60616","-2280.28","1618.54","0","0"
"same_entry_stack","870","Child of Chi-Ji","519488","8182573","60616","-2555.19","1450.64","0","0"
"same_entry_stack","870","Child of Chi-Ji","519511","8182534","60616","-2396.25","1368.25","0","0"
"same_entry_stack","870","Child of Chi-Ji","519523","8182562","60616","-2427.27","1498.95","0.158","0"
"same_entry_stack","870","Child of Chi-Ji","519533","8182565","60616","-2420","1503.48","0","0"
"same_entry_stack","870","Child of Chi-Ji","519553","8182476","60616","-2588.42","1257.36","0","0"
"same_entry_stack","870","Chillwater Turtle","526431","8178777","62160","-362.01","3078.83","0","0"
"same_entry_stack","870","Chillwater Turtle","526493","8176113","62160","-489.38","2476.41","0","0"
"same_entry_stack","870","Chillwater Turtle","526543","8176080","62160","-448.08","2630.33","0","0"
"same_entry_stack","870","Chillwater Turtle","526557","8176081","62160","-450.54","2620.14","0","0"
"same_entry_stack","870","Chillwater Turtle","526643","8178816","62160","-396.31","2995.07","0","0"
"same_entry_stack","870","Chillwater Turtle","526652","8178891","62160","-609.04","3011.86","0","0"
"same_entry_stack","870","Chillwater Turtle","526653","8178837","62160","-480.54","3062.55","0","0"
"same_entry_stack","870","Chillwater Turtle","526655","8178823","62160","-452.42","3048.08","0","0"
"same_entry_stack","870","Chillwater Turtle","526657","8178836","62160","-477.34","3045.57","0","0"
"same_entry_stack","870","Chillwater Turtle","526663","8178824","62160","-446.13","3065.8","0","0"
"same_entry_stack","870","Chillwater Turtle","526694","8178877","62160","-472.39","2986.62","0","0"
"same_entry_stack","870","Chillwater Turtle","526696","8178876","62160","-466.79","2986.72","0","0"
"same_entry_stack","870","Chillwater Turtle","526713","8178817","62160","-390","2980.31","0","0"
"same_entry_stack","870","Chillwater Turtle","526764","8178892","62160","-564.44","2968.58","0","0"
"same_entry_stack","870","Chillwater Turtle","526766","8178902","62160","-584.46","2933.2","0","0"
"same_entry_stack","870","Chin","502732","8165191","56707","1536.02","-1779.72","0","13"
"same_entry_stack","870","Chomp Chomp","508038","8171217","59419","2978.69","1960.43","0","0"
"same_entry_stack","870","Christofen Moonfeather","518175","8181595","59079","-1149.36","1766.18","0","5"
"same_entry_stack","870","Chromie","534210","8155797","73691","1388.43","437.79","0.369","0"
"same_entry_stack","870","Chu","518742","8180445","63884","-1489.37","-250.81","0","0"
"same_entry_stack","870","Cinderfall","537194","8184138","73175","-613.57","-5383.88","0.978","0"
"same_entry_stack","870","Clamstok","531365","8179621","66935","-1057.56","4691.38","0","0"
"same_entry_stack","870","Clara Henry","534161","8155957","64080","822.15","202.54","0.945","0"
"same_entry_stack","870","Claretta","512764","8157789","61215","528.32","-652","0","108"
"same_entry_stack","870","Clean Pelt","507801","8170476","65121","3079.19","793.04","0","0"
"same_entry_stack","870","Clever Ashyo","513897","8159441","56113","374.63","353.51","0.236","0"
"same_entry_stack","870","Clever Ashyo","536925","8183742","73017","-775.92","-4962.45","0.737","0"
"same_entry_stack","870","Cloud Serpent","1037","8155707","64535","1584.75","944","0","0"
"same_entry_stack","870","Cloud Serpent","534146","8155895","64486","897.5","302.77","1.336","0"
"same_entry_stack","870","Cloud Serpent","535224","8155707","64535","1584.75","944","0","0"
"same_entry_stack","870","Clouded Hedgehog","528231","8178085","64803","792.36","4012.29","0.104","0"
"same_entry_stack","870","Cloudrunner Hatchling","524821","524835","62567","4243.84","5723.13","0.706","0"
"same_entry_stack","870","Cloudrunner Hatchling","524822","8172024","62567","4209.4","5652.41","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524823","8172041","62567","4111.58","5687.84","0.744","0"
"same_entry_stack","870","Cloudrunner Hatchling","524826","8172041","62567","4112.22","5687.46","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524827","8172016","62567","4208.38","5651.33","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524828","524835","62567","4243.29","5724.54","0.846","0"
"same_entry_stack","870","Cloudrunner Hatchling","524829","8172020","62567","4226.57","5660.31","0.901","0"
"same_entry_stack","870","Cloudrunner Hatchling","524830","8172020","62567","4227.46","5660.17","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524844","8172043","62567","4111.28","5688.75","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524845","8172041","62567","4112.57","5688.37","0.975","0"
"same_entry_stack","870","Cloudrunner Hatchling","524847","524851","62567","4136.48","5707.56","0.922","0"
"same_entry_stack","870","Cloudrunner Hatchling","524850","524851","62567","4137.49","5707.87","0.711","0"
"same_entry_stack","870","Cloudrunner Hatchling","524852","524853","62567","4236.07","5785.33","1.06","0"
"same_entry_stack","870","Cloudrunner Hatchling","524856","8172021","62567","4226.3","5659.46","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524859","8172000","62567","4209.17","5593.93","1.183","0"
"same_entry_stack","870","Cloudrunner Hatchling","524860","8172000","62567","4208.39","5594.82","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524861","8172000","62567","4208.41","5594.09","0.73","0"
"same_entry_stack","870","Cloudrunner Hatchling","524881","8172014","62567","4142.11","5645.92","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524882","8172013","62567","4251.24","5659.82","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524883","524887","62567","4265.19","5666.28","0.625","0"
"same_entry_stack","870","Cloudrunner Hatchling","524884","8172019","62567","4141.91","5646.95","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","524885","8172013","62567","4252.11","5659.79","0.87","0"
"same_entry_stack","870","Cloudrunner Hatchling","524886","8172013","62567","4251.58","5660.54","0.796","0"
"same_entry_stack","870","Cloudrunner Hatchling","524887","524888","62567","4264.79","5666.76","0.877","0"
"same_entry_stack","870","Cloudrunner Hatchling","525041","8171984","62567","4187.49","5485.51","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525042","8171984","62567","4188.01","5484.91","0.793","0"
"same_entry_stack","870","Cloudrunner Hatchling","525043","8171984","62567","4187.36","5484.88","0.643","0"
"same_entry_stack","870","Cloudrunner Hatchling","525059","8171986","62567","4162.67","5488.38","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525064","8171985","62567","4161.67","5487.81","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525065","8171986","62567","4162.37","5489.22","0.892","0"
"same_entry_stack","870","Cloudrunner Hatchling","525085","8171967","62567","4230.55","5356.02","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525092","8171975","62567","4243.4","5394.58","0.946","0"
"same_entry_stack","870","Cloudrunner Hatchling","525096","8171975","62567","4243.92","5393.79","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525097","8171961","62567","4147.84","5346.21","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525098","8171968","62567","4148.98","5345.48","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525099","8171977","62567","4243.48","5392.78","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525100","8171966","62567","4232","5356.33","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525103","525104","62567","3665.45","5173.71","1.097","0"
"same_entry_stack","870","Cloudrunner Hatchling","525104","525106","62567","3664.64","5174.45","1.24","0"
"same_entry_stack","870","Cloudrunner Hatchling","525119","525164","62567","3796.38","5139.92","1.137","0"
"same_entry_stack","870","Cloudrunner Hatchling","525120","525124","62567","3799.05","5088.16","0.904","0"
"same_entry_stack","870","Cloudrunner Hatchling","525121","525122","62567","3799.25","5089.3","0.743","0"
"same_entry_stack","870","Cloudrunner Hatchling","525122","525124","62567","3798.52","5089.16","0.685","0"
"same_entry_stack","870","Cloudrunner Hatchling","525125","525164","62567","3797.99","5138.28","1.196","0"
"same_entry_stack","870","Cloudrunner Hatchling","525137","525138","62567","3579.43","5182.02","1.093","0"
"same_entry_stack","870","Cloudrunner Hatchling","525142","525144","62567","3598.12","5238.62","1.365","0"
"same_entry_stack","870","Cloudrunner Hatchling","525145","525146","62567","3633.28","5250.25","0.957","0"
"same_entry_stack","870","Cloudrunner Hatchling","525147","8171829","62567","3695.67","5224.13","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525148","8171830","62567","3694.56","5223.74","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525149","8171832","62567","3695.74","5222.83","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525151","525152","62567","3616.23","5149.68","0.775","0"
"same_entry_stack","870","Cloudrunner Hatchling","525159","8171840","62567","3656.91","5213.69","1.092","0"
"same_entry_stack","870","Cloudrunner Hatchling","525160","8171840","62567","3657.57","5214.56","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525161","8171841","62567","3656.41","5214.8","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525162","8171832","62567","3694.77","5222.7","0.979","0"
"same_entry_stack","870","Cloudrunner Hatchling","525297","525298","62567","3526.93","5207.65","0.976","0"
"same_entry_stack","870","Cloudrunner Hatchling","525338","8171817","62567","3696.79","5266.63","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525343","8171819","62567","3695.55","5266.5","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","525344","8171818","62567","3695.38","5267.55","0","0"
"same_entry_stack","870","Cloudrunner Hatchling","8171825","8171827","62567","3762.69","5223","1.097","0"
"same_entry_stack","870","Cloudrunner Hatchling","8171826","8171827","62567","3764.39","5223.03","1.275","0"
